1,2,0,27,3,2
2,1,3,0,28,2
28,1,24,0,27,2
1,2,0,3,28,2
28,24,27,0,1,2
1,2,0,28,3,2
1,2,0,28,3,2
2,1,0,35,3,2
25,1,35,13,24,2
28,1,24,25,27,2
1,2,28,27,13,2
1,2,0,28,3,2
1,2,0,28,3,2
1,0,2,28,14,2
1,2,0,3,28,2
2,1,35,0,3,2
1,28,2,0,24,2
28,1,24,0,27,2
24,1,0,28,27,2
4,24,1,0,35,4
4,0,1,24,13,4
0,4,24,1,25,4
24,0,35,4,1,4
4,0,1,24,13,4
25,1,24,4,27,4
24,35,25,13,4,4
4,0,24,35,1,4
4,0,24,1,35,4
4,24,0,26,35,4
4,24,0,35,26,4
0,4,24,35,1,4
1,0,2,13,4,4
4,24,0,19,26,4
24,13,4,1,26,4
24,0,4,1,35,4
24,4,27,0,35,4
24,0,27,1,35,4
4,35,24,26,0,4
18,27,24,28,26,18
18,27,28,24,11,18
18,26,27,24,13,18
18,24,27,26,28,18
18,28,24,27,26,18
18,13,28,32,12,18
18,28,24,27,26,18
18,27,24,26,28,18
18,28,27,24,26,18
18,28,24,27,26,18
18,24,27,28,26,18
18,24,28,27,26,18
18,27,28,24,26,18
18,24,28,27,26,18
18,27,28,24,11,18
18,27,24,26,28,18
18,27,28,24,26,18
18,27,24,26,28,18
18,27,26,24,28,18
24,33,37,28,35,33
33,35,39,36,13,33
35,33,37,3,36,33
33,35,37,39,13,33
33,39,24,35,37,33
28,24,35,27,33,33
12,33,40,35,18,33
33,35,39,37,3,33
33,35,39,36,37,33
33,35,37,39,27,33
33,35,18,28,24,33
33,35,37,39,24,33
35,25,28,33,13,33
33,35,39,13,36,33
33,35,28,24,18,33
35,28,33,27,24,33
33,35,39,13,40,33
33,35,37,39,36,33
33,35,39,36,37,33
28,24,27,29,11,28
28,25,27,24,11,28
28,24,27,18,11,28
28,27,24,11,29,28
28,24,27,18,26,28
28,27,24,11,29,28
28,24,29,27,30,28
28,24,27,29,11,28
28,24,27,29,11,28
28,24,27,18,11,28
28,24,29,27,11,28
28,24,27,29,18,28
28,27,24,11,18,28
28,27,24,11,29,28
28,24,25,27,35,28
28,24,27,11,25,28
28,29,25,24,22,28
28,24,27,11,29,28
28,25,24,29,27,28
32,13,6,39,41,41
41,39,32,12,6,41
32,39,6,41,12,41
39,41,13,32,33,41
12,20,25,13,18,41
41,13,39,32,6,41
41,13,39,6,32,41
41,39,32,33,40,41
41,39,13,32,33,41
41,39,32,13,20,41
39,28,20,24,13,41
39,41,13,32,33,41
25,12,13,40,18,41
18,13,25,33,26,41
13,32,39,41,18,41
28,32,11,6,1,41
41,39,32,20,13,41
39,33,41,32,6,41
39,41,33,32,20,41
3,16,28,9,0,16
0,1,39,40,28,16
28,0,1,3,16,16
16,9,0,3,1,16
3,16,9,0,28,16
35,0,24,9,19,16
9,0,4,35,16,16
2,9,3,1,40,16
9,2,3,16,29,16
2,1,40,3,9,16
16,9,0,3,14,16
24,28,0,22,39,16
9,0,19,22,37,16
16,3,9,0,1,16
3,28,14,1,0,16
1,28,0,2,3,16
9,3,0,14,1,16
16,0,4,9,3,16
9,2,3,1,40,16
23,19,22,24,20,23
24,28,29,27,25,23
28,29,24,27,22,23
23,24,19,22,29,23
24,28,27,29,18,23
28,24,25,27,11,23
28,29,24,23,11,23
24,28,29,22,27,23
24,28,29,23,19,23
24,23,28,29,19,23
24,28,25,29,22,23
22,24,23,29,25,23
28,29,23,24,30,23
23,24,19,29,28,23
24,28,29,22,25,23
28,24,29,27,22,23
24,23,28,29,19,23
28,24,27,29,18,23
23,19,22,24,21,23
35,37,36,24,33,35
35,33,37,36,34,35
35,22,24,37,13,35
35,24,25,28,13,35
35,24,37,13,27,35
35,37,34,36,40,35
35,37,34,36,22,35
35,36,37,33,34,35
35,24,37,36,22,35
35,37,24,33,36,35
35,37,36,33,24,35
35,37,34,36,24,35
35,37,34,36,24,35
35,37,24,22,36,35
35,37,34,36,22,35
35,37,36,34,33,35
35,37,34,36,24,35
35,24,37,34,22,35
35,37,36,34,24,35
28,27,24,18,11,27
27,18,28,11,24,27
28,27,24,18,11,27
24,27,28,18,11,27
18,26,27,24,13,27
28,27,25,11,24,27
27,24,28,18,11,27
24,27,28,18,11,27
27,24,28,11,18,27
28,27,24,18,11,27
24,27,28,18,11,27
27,24,18,28,11,27
27,18,24,28,11,27
24,28,27,18,11,27
24,28,27,18,11,27
24,28,27,25,18,27
24,28,27,18,11,27
27,24,28,18,11,27
24,27,28,18,11,27
0,24,4,1,35,0
0,1,24,4,28,0
0,24,1,4,28,0
0,1,24,35,4,0
0,24,1,35,4,0
0,1,24,28,27,0
24,0,1,28,35,0
0,1,24,28,27,0
0,1,24,28,4,0
0,24,1,4,28,0
0,1,3,24,28,0
0,1,4,24,2,0
1,0,4,2,24,0
0,1,24,4,27,0
0,1,24,27,4,0
0,24,1,28,27,0
0,1,24,4,3,0
1,0,3,4,2,0
0,1,4,24,35,0
24,28,22,27,25,21
24,27,28,21,11,21
25,24,27,26,28,21
25,24,27,26,22,21
24,21,27,28,19,21
25,24,22,35,26,21
28,24,27,25,11,21
27,24,21,25,11,21
24,27,28,22,19,21
24,25,27,18,28,21
25,24,27,21,26,21
25,24,27,21,22,21
28,27,24,11,21,21
24,25,27,21,19,21
24,27,28,19,22,21
25,28,24,27,18,21
24,27,19,21,28,21
27,24,28,21,11,21
25,27,24,28,21,21
35,37,22,36,9,9
9,15,16,41,22,9
9,15,22,19,37,9
13,28,25,22,12,9
9,22,19,37,23,9
9,22,23,28,20,9
28,0,29,14,9,9
35,36,22,37,33,9
9,37,22,35,19,9
9,22,19,15,16,9
9,37,22,19,23,9
9,22,37,19,23,9
9,15,22,19,37,9
9,37,19,23,22,9
9,37,35,22,0,9
9,22,35,0,37,9
9,2,15,37,3,9
13,22,28,25,24,9
9,37,2,22,19,9
1,0,27,28,2,1
1,0,28,2,27,1
1,0,28,2,14,1
1,0,28,27,24,1
1,0,28,27,2,1
24,28,27,1,25,1
1,0,28,2,27,1
1,0,28,27,2,1
13,1,35,25,4,1
28,1,0,27,3,1
1,0,27,24,28,1
1,0,28,27,24,1
1,0,28,27,2,1
1,2,0,4,3,1
1,0,28,27,24,1
1,28,25,27,0,1
1,0,2,28,27,1
28,1,27,24,18,1
1,13,27,28,25,1
11,27,24,28,26,11
28,11,27,25,24,11
28,11,27,24,30,11
25,28,11,24,27,11
11,27,28,24,18,11
11,28,30,27,24,11
28,11,27,24,25,11
11,27,28,18,24,11
11,28,27,24,25,11
25,11,28,27,24,11
28,25,24,27,11,11
28,27,11,24,18,11
25,28,27,11,24,11
11,28,27,30,24,11
11,28,27,24,30,11
28,11,27,24,30,11
28,11,25,27,24,11
28,27,11,24,25,11
28,27,11,24,18,11
28,0,1,24,14,7
1,0,4,28,13,7
24,0,1,4,28,7
4,0,1,35,13,7
1,4,2,0,25,7
1,7,4,0,8,7
0,1,4,8,7,7
24,28,0,4,1,7
1,0,4,24,7,7
1,0,28,24,4,7
28,0,1,24,11,7
4,0,1,8,13,7
1,0,2,4,7,7
24,0,35,4,28,7
25,4,1,0,13,7
1,0,28,4,24,7
4,24,1,25,35,7
1,2,0,7,28,7
0,4,1,24,28,7
25,35,28,24,1,5
28,1,27,24,0,5
28,1,27,25,24,5
28,1,27,0,11,5
25,28,24,27,35,5
28,1,0,27,24,5
28,1,27,11,24,5
28,3,1,0,27,5
1,0,2,28,14,5
1,0,2,4,28,5
28,1,25,27,11,5
1,28,2,27,0,5
1,28,27,0,6,5
28,1,27,24,0,5
28,3,35,2,1,5
1,25,28,2,27,5
28,27,1,11,24,5
28,25,1,27,3,5
28,1,27,3,11,5
38,36,37,39,1,38
38,11,40,37,30,38
38,37,36,24,23,38
38,40,1,23,36,38
38,34,24,36,35,38
38,40,36,30,24,38
38,36,13,24,23,38
38,34,37,36,40,38
38,40,36,34,39,38
