17,14,9,29,10,17
32,6,41,36,35,32
8,7,0,4,9,8
12,13,32,38,25,12
30,11,20,28,29,30
29,23,28,22,31,29
28,29,20,30,23,28
4,1,0,7,8,4
24,25,27,21,29,24
30,11,28,29,20,30
1,0,2,5,4,1
22,25,29,28,20,22
3,5,2,1,8,3
8,7,40,5,2,8
8,7,4,0,5,8
11,21,24,27,30,11
14,29,17,5,12,14
5,7,8,2,3,5
30,11,28,29,21,30
1,0,2,5,4,1
33,39,37,35,40,33
11,30,21,24,27,11
0,8,1,7,4,0
23,20,28,29,25,20
29,10,31,21,5,29
33,35,39,37,36,33
23,19,29,21,31,23
1,0,2,4,7,1
9,10,41,16,19,9
37,39,33,40,35,37
36,38,34,35,33,36
17,14,29,9,12,17
2,1,5,4,8,2
14,29,5,17,12,14
24,21,11,27,19,24
22,25,29,26,28,22
28,29,30,11,20,28
9,16,10,3,15,9
16,9,7,40,10,16
22,25,20,29,28,22
12,14,17,10,13,12
3,5,1,15,2,3
32,41,6,16,42,32
8,7,0,9,40,8
1,0,2,8,7,0
33,39,35,37,36,33
28,29,30,20,11,28
38,34,36,40,35,38
32,41,6,42,16,32
39,37,33,40,38,39
37,39,40,33,38,37
15,4,9,16,3,15
39,37,33,40,38,39
16,9,7,10,8,16
2,5,1,3,7,2
29,28,22,30,20,29
42,41,6,32,16,41
27,24,26,18,11,27
35,33,34,36,37,35
20,29,23,17,5,20
6,42,1,5,11,6
17,14,9,12,10,17
21,31,24,11,19,21
11,30,21,24,27,11
8,7,0,1,40,8
26,18,27,20,22,26
26,18,25,20,27,26
21,31,29,23,19,21
16,9,32,41,37,16
21,31,23,29,11,21
40,38,37,34,33,40
42,6,41,16,10,42
41,32,42,16,6,41
16,9,32,7,3,16
23,31,20,29,19,23
6,42,32,41,1,6
22,29,20,25,23,22
33,40,37,39,7,33
2,1,5,3,4,2
25,20,31,22,23,25
21,31,24,19,23,21
13,25,12,15,1,13
41,32,16,42,9,41
5,3,2,7,1,5
19,21,23,31,24,19
12,14,17,10,13,12
15,3,4,1,5,15
7,8,5,4,1,7
37,40,39,38,33,37
9,16,15,41,32,15
26,18,25,27,20,26
22,26,25,18,20,22
37,39,40,33,35,37
40,38,37,34,33,40
8,7,5,4,2,8
34,35,36,33,38,34
