4,2,0,1,25,4
12,35,36,4,34,35
31,21,23,29,19,31
34,35,38,36,40,34
5,3,2,7,1,5
37,39,40,33,35,37
6,1,40,42,5,6
26,18,11,27,20,26
23,29,19,20,22,23
25,29,22,27,39,25
32,6,41,3,16,32
5,3,2,1,6,5
27,26,24,18,11,27
37,39,8,33,40,37
8,7,0,5,9,8
41,32,6,42,40,41
33,3,35,6,5,33
7,8,5,1,3,7
38,20,37,5,0,38
18,26,27,24,20,18
1,2,0,4,5,1
32,6,41,3,1,32
23,19,21,2,29,23
6,42,32,40,41,42
2,5,3,0,25,2
9,16,10,41,23,9
16,30,37,28,29,37
14,12,29,1,2,14
13,2,1,12,41,13
17,20,0,23,24,17
22,29,23,20,28,22
8,7,0,24,25,8
28,29,3,11,22,28
4,1,0,2,7,4
2,5,1,3,0,2
8,0,9,2,7,8
4,0,1,2,27,4
21,31,19,23,11,21
2,5,15,3,4,15
36,4,33,19,35,36
19,23,21,26,4,19
41,32,42,36,6,41
22,29,19,23,25,22
10,5,42,6,2,10
36,35,38,34,33,36
28,29,30,11,20,28
4,0,2,8,19,4
39,38,25,40,33,39
33,35,40,0,23,33
35,36,27,34,4,35
35,37,36,33,0,35
2,1,5,3,0,2
6,5,3,32,42,6
28,29,20,11,27,28
31,23,21,29,38,31
36,20,33,35,28,36
30,29,28,23,31,30
25,29,21,2,31,24
17,0,24,25,26,17
27,25,18,24,28,24
0,1,8,2,4,0
20,28,23,29,24,20
37,33,40,39,35,37
28,29,30,20,24,28
0,1,9,8,2,0
31,21,23,29,30,31
40,33,34,39,37,40
11,30,27,21,24,11
36,35,34,33,3,36
22,29,23,19,25,22
24,27,25,20,28,24
14,12,1,29,39,14
1,15,10,5,9,42
12,14,1,7,18,14
27,24,26,28,18,27
23,2,19,21,24,23
19,21,23,4,31,19
15,5,7,8,2,15
14,1,12,39,0,14
22,29,23,19,20,22
22,29,23,31,24,22
9,41,3,2,23,9
2,7,5,1,3,7
14,1,12,29,39,14
30,23,20,29,28,30
35,0,23,24,25,35
30,28,20,23,29,30
42,41,32,13,6,42
6,42,5,3,40,6
18,26,24,20,27,18
41,6,32,42,40,41
32,41,6,1,42,32
4,0,2,1,8,4
17,20,29,16,14,17
28,29,20,27,11,28
37,40,35,33,39,37
