26,18,11,27,25,26
25,22,20,29,28,25
41,40,23,2,38,41
0,1,8,4,3,0
22,29,23,31,25,22
34,35,38,40,37,34
5,3,7,2,8,5
11,30,28,27,21,11
2,5,1,7,3,5
36,33,40,34,38,36
24,27,28,4,18,24
23,19,29,21,28,19
40,38,37,34,35,40
23,29,19,30,9,23
0,1,4,8,2,0
10,5,9,17,3,10
24,27,28,4,18,24
29,28,23,3,30,28
15,7,1,2,16,15
13,15,9,4,2,13
37,35,40,39,38,37
41,32,42,16,1,41
18,26,24,11,27,18
32,41,42,6,16,32
22,29,23,28,31,22
23,29,30,19,21,23
5,2,3,1,6,5
38,0,23,24,25,38
28,29,23,30,24,28
33,35,39,36,37,33
11,30,28,27,21,11
16,9,10,7,5,16
20,25,23,29,11,20
19,23,21,11,26,19
35,36,37,33,34,35
25,22,20,29,28,25
4,0,1,8,7,4
39,33,38,37,6,39
3,5,2,1,7,3
39,33,38,37,40,39
24,28,27,19,21,24
17,14,10,0,9,17
19,23,26,21,20,19
20,23,28,31,30,20
36,40,33,34,38,36
21,31,24,11,19,21
20,23,28,11,25,20
13,15,9,38,4,13
0,1,4,8,2,0
31,21,29,19,23,31
4,0,1,8,2,4
28,29,23,25,30,28
18,26,24,11,27,18
40,38,34,37,35,40
42,41,6,40,16,42
11,30,26,27,18,11
3,5,1,2,29,3
7,5,8,1,2,7
41,32,42,16,1,41
14,0,1,29,17,14
4,0,1,8,7,4
6,42,39,25,32,6
35,36,37,34,33,35
23,29,30,19,21,23
21,11,31,24,2,21
37,35,40,38,39,37
2,5,1,3,7,2
8,7,0,4,1,8
38,0,23,24,25,38
21,11,24,31,2,21
22,29,23,25,31,22
1,0,2,5,7,1
11,30,28,21,26,11
4,0,1,8,7,4
2,5,1,3,8,2
8,7,4,0,2,8
36,33,40,35,34,36
27,24,11,26,18,27
1,2,0,5,8,1
29,23,28,22,31,29
32,41,42,20,22,32
39,33,38,37,40,39
2,5,1,3,7,2
30,23,29,11,28,30
21,31,11,24,19,21
20,23,28,25,31,20
14,17,0,10,29,14
25,12,22,29,14,25
12,0,24,25,26,12
40,38,34,37,35,40
33,35,36,39,37,33
23,29,19,30,21,23
4,1,0,8,7,4
