27,11,26,24,25,27
25,36,0,23,24,25
23,0,24,25,26,23
12,0,24,25,26,12
11,0,24,25,26,11
39,0,23,24,25,39
22,29,0,23,24,22
9,0,24,25,26,9
0,1,8,4,25,0
3,0,24,25,26,3
27,24,11,0,25,27
20,23,24,25,26,20
36,0,23,24,25,36
2,5,1,0,25,2
20,25,28,30,19,20
23,0,24,25,26,23
1,5,0,2,25,1
12,0,24,25,26,12
27,0,23,24,25,27
38,0,23,24,25,38
35,0,23,24,25,35
20,30,25,28,18,20
39,0,23,24,25,39
9,10,16,23,37,9
15,2,4,1,5,15
24,0,23,25,26,24
14,0,24,25,26,14
33,0,23,24,25,33
25,0,23,24,26,25
4,1,0,24,25,4
31,21,39,23,24,31
15,5,2,7,4,15
21,23,24,25,26,21
15,2,5,13,1,15
7,0,24,25,26,7
20,23,30,28,19,20
5,2,0,24,25,5
33,0,23,24,25,33
17,0,24,25,26,17
7,0,24,25,26,7
31,23,24,25,26,31
13,0,24,25,26,13
8,0,24,25,26,8
37,0,23,24,25,37
28,23,20,11,27,28
28,0,23,24,25,28
3,5,0,24,25,3
17,0,24,25,26,17
13,0,24,25,26,13
31,23,24,25,26,31
38,0,23,24,25,38
12,0,24,25,26,12
16,0,24,25,26,16
1,0,24,25,26,1
1,0,24,25,26,1
20,23,24,25,26,20
5,7,3,2,0,5
41,32,42,38,23,32
22,29,26,25,36,22
38,0,23,24,25,38
36,0,23,24,25,36
21,23,24,25,26,21
28,23,30,29,11,28
5,2,7,3,8,5
31,23,24,25,26,31
5,2,7,3,8,5
38,0,23,24,25,38
37,0,23,24,25,37
24,27,0,23,25,24
9,16,10,25,26,9
21,27,31,11,24,21
7,0,24,25,26,7
41,42,40,11,32,41
29,30,23,1,28,29
10,24,25,26,27,10
18,0,24,25,26,18
16,0,24,25,26,16
21,23,24,25,26,21
3,0,24,25,26,3
24,27,0,23,25,24
42,23,24,25,26,42
15,5,2,7,1,15
30,23,11,0,24,30
3,0,24,25,26,3
6,0,24,25,26,6
10,24,25,26,27,10
19,23,21,1,24,19
27,0,23,24,25,27
40,0,23,24,25,40
31,21,29,23,39,31
16,0,24,25,26,16
26,18,0,24,25,26
9,10,24,25,26,9
25,0,23,24,26,25
30,23,11,20,0,30
7,0,24,25,26,7
8,7,0,24,25,8
19,0,23,24,25,19
35,0,23,24,25,35
24,27,0,23,25,24
19,0,23,24,25,19
42,40,23,24,25,42
6,0,24,25,26,6
35,0,23,24,25,35
31,21,23,29,39,31
32,41,23,24,25,32
6,0,24,25,26,6
0,8,24,25,26,0
28,0,23,24,25,28
1,0,24,25,26,1
12,0,24,25,26,12
38,0,23,24,25,38
2,0,24,25,26,2
39,0,23,24,25,39
34,0,23,24,25,34
17,0,24,25,26,17
22,0,23,24,25,22
42,23,24,25,26,42
11,0,24,25,26,11
11,30,0,24,25,11
9,10,16,23,30,9
23,30,19,0,24,23
41,42,32,39,23,41
37,0,23,24,25,37
18,26,0,24,25,18
27,24,11,0,25,27
14,0,24,25,26,14
36,0,23,24,25,36
42,23,24,25,26,42
5,3,7,2,8,5
13,0,24,25,26,13
29,30,23,28,22,29
31,21,29,23,39,31
33,0,23,24,25,33
30,0,23,24,25,30
29,30,23,28,22,29
38,0,23,24,25,38
27,24,0,23,25,27
26,18,27,0,24,26
11,30,0,24,25,11
4,1,8,0,25,4
30,0,23,24,25,30
26,18,0,24,25,26
35,0,23,24,25,35
8,0,24,25,26,8
6,0,24,25,26,6
8,0,24,25,26,8
24,27,0,23,25,24
29,30,23,22,0,29
16,0,24,25,26,16
22,0,23,24,25,22
35,0,23,24,25,35
22,23,29,9,30,22
0,8,24,25,26,0
0,1,8,4,3,0
24,27,0,23,25,24
9,0,24,25,26,9
7,0,24,25,26,7
40,0,23,24,25,40
2,0,24,25,26,2
30,23,11,21,20,30
18,26,0,24,25,18
32,41,23,24,25,32
23,29,19,22,30,29
33,0,23,24,25,33
24,27,0,23,25,24
15,0,24,25,26,15
15,9,16,5,13,15
21,23,31,19,30,21
10,24,25,26,27,10
11,0,24,25,26,11
38,0,23,24,25,38
17,0,24,25,26,17
25,0,23,24,26,25
35,0,23,24,25,35
18,26,0,24,25,18
9,0,24,25,26,9
35,0,23,24,25,35
5,0,24,25,26,5
13,0,24,25,26,13
5,3,2,7,8,3
7,0,24,25,26,7
41,42,39,23,24,41
23,0,24,25,26,23
29,5,30,1,23,29
39,0,23,24,25,39
40,0,23,24,25,40
33,0,23,24,25,33
23,0,24,25,26,23
27,0,23,24,25,27
9,0,24,25,26,9
8,0,24,25,26,8
31,21,39,23,24,31
16,0,24,25,26,16
8,0,24,25,26,8
40,0,23,24,25,40
3,5,1,4,0,3
11,30,0,24,25,11
32,41,23,24,25,32
9,10,16,25,26,9
29,30,23,28,22,29
17,0,24,25,26,17
22,0,23,24,25,22
31,21,39,23,24,31
14,0,24,25,26,14
35,0,23,24,25,35
20,23,24,25,26,20
13,0,24,25,26,13
13,17,12,5,10,17
19,23,21,24,25,19
37,0,23,24,25,37
35,0,23,24,25,35
8,0,24,25,26,8
33,0,23,24,25,33
30,0,23,24,25,30
0,23,24,25,26,0
21,31,39,23,24,21
18,0,24,25,26,18
29,30,23,28,1,29
38,0,23,24,25,38
31,21,29,39,23,31
38,0,23,24,25,38
33,0,23,24,25,33
3,0,24,25,26,3
11,30,27,0,24,11
36,0,23,24,25,36
29,30,23,22,0,29
38,0,23,24,25,38
31,21,39,23,24,31
21,27,31,38,23,21
8,0,24,25,26,8
24,27,0,23,25,24
20,23,19,11,30,20
23,0,24,25,26,23
14,0,24,25,26,14
18,0,24,25,26,18
33,0,23,24,25,33
26,18,0,24,25,26
13,0,24,25,26,13
5,2,3,7,8,5
10,24,25,26,27,10
20,23,24,25,26,20
8,7,0,24,25,8
19,23,0,24,25,19
30,23,11,20,29,30
35,0,23,24,25,35
20,23,24,25,26,20
28,11,30,0,24,28
27,24,0,23,25,27
14,0,24,25,26,14
24,0,23,25,26,24
23,0,24,25,26,23
15,0,24,25,26,15
14,0,24,25,26,14
36,0,23,24,25,36
8,0,24,25,26,8
1,0,24,25,26,1
5,3,7,2,8,5
7,2,8,5,1,15
5,7,0,24,25,5
38,0,23,24,25,38
