17,20,26,11,23,17
14,2,1,15,40,14
30,23,20,29,11,30
3,5,2,20,28,3
38,36,41,21,12,38
35,34,37,36,40,35
3,5,2,15,16,3
28,29,30,24,23,28
1,2,5,0,29,1
8,0,7,2,5,8
29,22,23,31,20,29
21,31,19,23,18,21
19,31,23,21,26,19
4,2,26,0,15,4
19,24,21,31,22,24
2,1,5,3,4,2
19,23,26,22,20,19
36,34,35,40,38,36
39,37,40,38,33,39
14,29,32,17,13,14
26,24,25,19,18,26
42,41,32,12,6,42
10,15,9,25,26,10
18,27,26,24,21,18
32,6,41,20,42,32
16,9,41,10,32,16
37,35,40,34,33,37
6,32,42,12,41,6
41,42,32,6,12,41
11,30,27,28,20,11
12,41,2,22,32,12
37,40,35,38,34,37
1,0,24,4,2,0
18,27,26,24,25,18
31,21,29,19,23,31
22,29,31,25,19,22
8,2,0,5,7,8
14,29,25,28,17,14
2,1,4,26,13,4
19,26,23,21,24,19
0,4,2,1,3,0
31,21,19,26,23,21
39,37,38,33,32,39
2,5,1,7,3,5
37,35,40,34,38,37
5,2,3,1,7,5
10,2,31,5,4,3
6,32,42,41,12,6
10,9,20,5,31,10
12,13,42,41,32,32
33,42,35,32,40,33
11,30,27,26,18,11
33,37,35,40,42,33
32,6,41,20,42,32
31,24,21,29,19,24
13,32,1,42,15,13
34,38,35,40,36,34
9,41,17,20,23,9
34,40,38,35,36,34
23,19,29,31,22,23
35,37,34,36,40,35
15,4,2,5,1,15
9,15,10,4,2,9
23,20,29,30,19,20
38,36,34,40,37,36
38,36,34,41,19,38
41,32,42,9,20,41
11,27,30,21,26,11
17,20,18,14,29,17
12,22,24,25,26,12
7,8,5,2,3,7
16,9,40,41,7,16
34,40,38,35,37,34
35,34,36,37,40,35
31,22,26,29,24,25
24,19,27,23,21,27
5,2,1,3,29,5
30,23,21,31,20,30
14,2,40,1,29,14
11,27,18,30,21,11
5,3,2,1,8,5
2,1,5,23,3,2
1,2,0,12,4,1
12,17,13,14,26,17
35,34,40,36,37,35
17,20,14,26,18,17
22,15,29,5,31,5
15,2,3,5,1,15
5,2,3,7,1,5
25,22,24,29,19,25
13,32,42,1,26,13
10,9,7,21,31,10
19,23,22,29,20,20
33,40,35,37,5,33
38,34,41,36,40,38
7,8,5,2,1,7
2,1,5,3,4,2
10,9,7,21,15,10
26,19,24,21,22,26
40,33,37,34,1,40
6,12,32,1,41,6
1,2,5,12,29,1
32,41,6,42,39,32
2,1,5,3,4,2
42,12,41,32,9,42
35,37,33,34,40,37
36,35,38,34,40,36
26,22,19,24,25,26
23,29,31,19,20,23
28,29,30,24,23,28
11,27,21,30,26,11
9,2,16,41,8,9
41,42,32,9,16,42
8,0,7,2,4,8
2,1,5,3,4,2
12,30,29,31,23,12
25,22,31,29,26,25
10,5,7,15,31,10
32,6,41,42,20,32
32,6,41,42,20,32
31,21,23,29,19,31
23,19,29,31,21,23
21,31,23,19,24,21
18,27,26,24,11,18
31,21,23,29,19,31
4,0,2,1,15,4
24,29,22,19,27,24
14,2,15,3,29,14
1,2,25,0,21,36
