1,0,2,8,7,0
14,5,3,1,29,5
1,2,0,5,7,1
16,9,10,5,3,16
36,41,38,42,40,36
40,38,34,33,36,40
24,11,21,18,30,24
37,39,40,35,38,37
18,26,27,24,22,18
32,41,42,6,16,32
18,26,27,22,24,18
36,38,34,37,40,36
6,42,1,32,41,6
35,37,36,34,38,35
32,15,12,42,6,32
40,39,37,38,33,40
15,4,13,1,2,15
25,31,24,22,30,25
40,38,8,39,37,40
14,1,15,5,25,14
32,41,6,42,16,32
32,41,42,6,16,32
18,26,27,24,22,18
40,39,38,37,2,40
27,11,24,21,26,27
9,16,41,10,1,9
12,14,17,11,10,12
41,42,32,36,16,41
39,33,37,40,35,39
26,22,18,25,27,26
35,34,37,38,36,35
20,23,22,29,19,20
18,26,22,27,25,18
38,34,40,36,37,38
12,42,11,10,32,12
42,6,41,36,32,42
41,32,42,36,9,41
13,15,35,1,4,13
18,26,22,27,25,18
31,19,23,21,30,31
14,15,12,1,17,14
30,11,28,29,23,30
19,23,31,20,21,19
42,41,10,36,6,42
26,27,18,24,25,26
0,1,8,7,2,0
34,38,35,36,37,34
31,21,23,11,30,21
35,34,36,37,38,35
6,5,1,42,7,6
30,29,23,11,21,29
23,31,19,20,29,23
30,28,11,20,29,30
23,29,19,21,31,23
33,35,40,39,36,33
36,38,34,35,40,36
10,9,2,5,7,10
18,26,24,22,27,24
10,9,17,7,3,10
37,39,40,35,38,37
25,22,20,28,29,25
2,1,5,7,0,2
15,5,7,4,3,15
3,5,2,15,10,3
11,30,21,27,28,11
23,29,31,30,20,29
6,5,42,1,3,6
12,42,17,10,14,12
38,40,34,8,36,38
31,21,19,23,5,31
12,17,14,13,42,12
8,7,5,4,16,8
23,29,31,30,21,23
37,39,40,23,19,37
24,11,18,27,21,24
17,10,9,14,16,17
28,29,23,20,30,28
7,5,8,3,6,42
8,7,0,4,5,8
24,18,26,11,27,24
15,3,5,4,7,15
0,1,8,7,2,0
19,23,21,31,20,19
19,31,21,23,25,19
4,1,7,2,8,4
32,6,41,42,36,32
38,8,40,36,34,38
14,15,1,3,5,14
42,6,41,32,36,42
17,14,10,9,16,17
13,15,4,2,1,13
21,31,19,23,30,21
42,41,36,6,32,42
30,11,21,23,31,30
7,1,8,5,2,7
42,6,41,16,32,42
37,39,40,33,35,37
41,36,9,40,42,41
14,15,13,1,17,14
38,34,40,36,8,38
8,7,0,1,5,8
31,23,21,19,29,31
20,9,22,26,25,20
4,1,7,8,0,4
5,3,8,10,2,3
27,20,25,21,23,27
5,3,2,7,1,5
12,10,17,14,13,12
26,25,22,27,18,26
13,35,15,4,34,13
21,30,23,11,25,21
14,15,1,17,13,14
39,33,37,40,35,39
28,29,30,23,24,28
2,3,5,1,10,5
20,23,25,21,27,20
15,3,9,1,5,15
23,19,21,31,29,23
11,21,30,27,23,11
19,4,23,31,21,19
22,20,29,23,28,22
21,11,19,23,30,11
22,26,28,24,20,22
3,5,2,10,15,3
23,20,29,19,21,23
27,30,11,23,24,27
8,7,4,1,5,7
39,40,37,33,42,39
34,38,35,36,37,34
27,19,21,11,20,27
31,21,19,23,25,31
4,15,1,2,8,15
18,27,26,11,20,18
38,40,34,8,36,38
10,5,2,7,9,10
10,9,5,42,3,10
0,1,8,2,7,0
11,30,21,42,35,11
28,29,22,20,23,28
14,1,0,17,5,14
28,29,20,23,30,28
19,31,23,21,20,19
14,29,25,26,12,14
27,24,18,26,21,27
4,2,15,1,0,4
42,6,41,16,32,42
10,9,42,16,41,10
25,31,30,21,23,25
