28,29,30,11,23,28
35,37,36,28,24,35
14,12,17,13,3,14
2,1,5,6,4,2
4,1,2,15,5,4
11,30,27,28,21,30
27,21,24,11,18,27
35,37,36,34,40,35
41,32,6,42,16,41
42,41,6,32,40,42
21,29,23,19,24,21
19,23,21,29,37,19
11,21,27,40,30,11
3,5,2,29,28,3
25,29,30,11,24,25
18,27,24,21,11,18
7,40,5,6,1,7
14,12,13,17,2,14
33,39,40,37,36,33
30,28,29,11,24,30
16,9,40,41,17,16
6,42,41,32,12,42
18,27,11,24,26,18
1,2,5,0,6,2
18,26,24,27,21,18
39,37,38,40,33,39
4,0,1,27,24,4
7,8,40,5,14,7
9,16,19,21,40,9
29,23,28,30,21,29
23,29,30,28,21,23
6,1,2,40,5,5
36,38,40,34,35,36
21,11,12,27,40,21
39,40,37,38,33,39
8,0,2,1,40,8
28,30,29,23,11,30
6,42,32,41,1,6
21,29,31,23,19,31
30,11,28,21,27,30
23,19,29,21,28,23
32,6,41,42,12,32
3,6,5,1,2,3
5,6,7,1,16,5
21,30,23,11,29,23
12,14,6,26,37,12
36,38,40,35,34,36
39,37,38,40,33,39
11,12,25,28,27,11
20,25,28,11,21,20
27,21,24,11,0,27
7,40,5,8,1,7
12,14,26,6,13,12
29,23,28,22,21,29
29,23,28,30,21,23
29,23,21,28,11,29
21,24,29,19,27,21
41,6,42,32,40,41
34,40,38,12,37,34
12,14,37,40,19,12
37,40,39,38,35,37
9,40,16,7,2,9
19,21,23,24,37,19
23,21,19,29,24,19
12,40,21,6,18,20
6,5,7,1,42,5
40,36,6,41,12,36
23,21,19,29,28,23
24,21,27,29,19,24
6,42,41,40,32,42
6,5,1,2,12,1
5,3,6,2,1,3
25,27,24,28,22,25
17,14,22,29,25,17
13,12,32,14,28,13
18,27,24,26,11,18
6,41,32,42,12,41
21,27,24,29,11,21
28,29,24,23,30,28
7,8,16,40,5,7
29,28,23,21,30,29
35,40,36,28,37,35
1,0,6,2,5,1
7,5,1,6,11,5
5,2,7,10,40,10
2,1,5,3,7,2
1,6,0,2,7,1
27,11,21,24,18,27
10,14,9,17,2,10
17,14,22,12,9,17
29,28,23,30,24,29
1,2,0,5,6,1
11,40,21,27,37,11
14,12,17,18,27,14
40,16,41,6,37,40
38,34,40,13,39,38
5,6,3,1,2,5
6,42,5,1,32,6
42,41,6,32,12,42
33,40,37,39,35,33
38,34,40,32,36,34
32,41,6,42,16,32
15,12,13,14,32,15
21,11,27,19,23,21
14,17,12,13,15,14
27,21,24,11,30,24
12,14,13,6,26,12
13,9,12,14,15,13
32,41,6,42,16,32
35,36,34,40,32,35
5,6,1,7,11,5
21,31,29,24,27,31
21,19,23,11,24,19
21,29,23,31,28,31
10,9,12,19,23,10
